2019/1/2,2019/1/3,2019/1/4,2019/1/7
-0.033996229,-0.02248146,-0.022513049,-0.021603006
-0.033820323,-0.022334508,-0.022392044,-0.021470288
-0.033644447,-0.022187577,-0.022271054,-0.021337588
-0.033468603,-0.022040668,-0.022150078,-0.021204905
-0.033293968,-0.021893781,-0.022029117,-0.021073952
-0.033119907,-0.021746915,-0.021908171,-0.020943588
-0.032945876,-0.02160007,-0.021787239,-0.020813241
-0.032771876,-0.021453451,-0.021666322,-0.02068291
-0.032597905,-0.021309129,-0.02154542,-0.020552597
-0.032423966,-0.021164827,-0.021425627,-0.020422301
-0.032250056,-0.021020546,-0.021306777,-0.020292022
-0.032077625,-0.020876286,-0.021187942,-0.020161759
-0.0319054,-0.020732047,-0.02106912,-0.020031514
-0.031733204,-0.020587828,-0.020950313,-0.019903132
-0.031561038,-0.020443631,-0.02083152,-0.01977507
-0.031388901,-0.020299454,-0.020712741,-0.019647023
-0.031216794,-0.020157615,-0.020593976,-0.019518994
-0.031044772,-0.02001583,-0.020475225,-0.01939098
-0.030874254,-0.019874065,-0.020356488,-0.019262983
-0.030703765,-0.019732321,-0.020239531,-0.019135003
-0.030533305,-0.019590596,-0.020122712,-0.019007038
-0.030362874,-0.019448892,-0.020005907,-0.018879091
-0.030192473,-0.019307207,-0.019889116,-0.018752815
-0.0300221,-0.019165543,-0.019772338,-0.018626919
-0.029851927,-0.019025579,-0.019655574,-0.01850104
-0.029683051,-0.018886183,-0.019538824,-0.018375176
-0.029514203,-0.018746805,-0.019422087,-0.018249328
-0.029345384,-0.018607448,-0.019305364,-0.018123496
-0.029176594,-0.018468109,-0.019188957,-0.01799768
-0.029007832,-0.01832879,-0.019074023,-0.01787188
-0.028839099,-0.018189491,-0.018959103,-0.017746095
-0.028670585,-0.018050211,-0.018844196,-0.01762153
-0.028503259,-0.017911776,-0.018729302,-0.017497673
-0.028335961,-0.017774643,-0.018614421,-0.017373831
-0.028168691,-0.017637529,-0.018499553,-0.017250004
-0.028001449,-0.017500434,-0.018384699,-0.017126193
-0.027834235,-0.017363358,-0.018269858,-0.017002397
-0.027667049,-0.0172263,-0.01815503,-0.016878617
-0.027500028,-0.017089262,-0.01804064,-0.016754851
-0.027334164,-0.016952242,-0.017927478,-0.016631101
-0.027168327,-0.01681524,-0.017814328,-0.016507917
-0.027002517,-0.016680053,-0.017701192,-0.016385973
-0.026836735,-0.016545082,-0.017588068,-0.016264045
-0.02667098,-0.01641013,-0.017474957,-0.016142132
-0.026505253,-0.016275196,-0.017361859,-0.016020233
-0.026339579,-0.01614028,-0.017248774,-0.015898349
-0.02617509,-0.016005382,-0.017135701,-0.01577648
-0.026010627,-0.015870503,-0.017022642,-0.015654626
-0.025846192,-0.015735642,-0.016909904,-0.015532787
-0.025681784,-0.015601332,-0.016798391,-0.015410962
-0.025517403,-0.015468389,-0.016686891,-0.015290562
-0.025353048,-0.015335464,-0.016575403,-0.015170428
-0.025188721,-0.015202556,-0.016463927,-0.015050308
-0.025025397,-0.015069666,-0.016352464,-0.014930203
-0.024862226,-0.014936794,-0.016241014,-0.014810112
-0.024699083,-0.014803939,-0.016129576,-0.014690036
-0.024535965,-0.014671102,-0.01601815,-0.014569974
-0.024372875,-0.014538283,-0.015906736,-0.014449926
-0.024209811,-0.014406447,-0.015795349,-0.014329893
-0.024046773,-0.014275437,-0.015685369,-0.014210272
-0.023884479,-0.014144444,-0.0155754,-0.014091817
-0.023722521,-0.014013467,-0.015465443,-0.013973376
-0.023560588,-0.013882508,-0.015355499,-0.013854949
-0.023398682,-0.013751566,-0.015245567,-0.013736536
-0.023236801,-0.013620642,-0.015135646,-0.013618138
