2019/1/2,2019/1/3,2019/1/4,2019/1/7
-0.052742032,-0.072196771,-0.060384183,-0.060835895
-0.052452356,-0.071809147,-0.060015865,-0.060529957
-0.052162764,-0.071425205,-0.059647683,-0.060224112
-0.051873256,-0.07104141,-0.05928372,-0.05992229
-0.051589848,-0.070661835,-0.058921745,-0.05962223
-0.051306623,-0.070284203,-0.058559901,-0.05932226
-0.051023478,-0.069906714,-0.058203535,-0.059024767
-0.050743029,-0.069534651,-0.057847722,-0.058730376
-0.050465937,-0.069163137,-0.05749271,-0.058436072
-0.050188922,-0.068792422,-0.057142759,-0.058142492
-0.049911984,-0.068426705,-0.056792931,-0.057853568
-0.049639828,-0.068061121,-0.056444694,-0.057564727
-0.049368719,-0.067697114,-0.056100564,-0.05727597
-0.049097684,-0.067337151,-0.055756552,-0.05699103
-0.048827477,-0.066977317,-0.055414637,-0.056707459
-0.048562059,-0.066619568,-0.055076163,-0.05642397
-0.048296712,-0.066265185,-0.054737803,-0.056142033
-0.048031435,-0.065910928,-0.054401782,-0.055863547
-0.047768185,-0.065559018,-0.054068805,-0.055585138
-0.047508319,-0.065210046,-0.05373594,-0.055306807
-0.047248521,-0.064861196,-0.053405411,-0.055032315
-0.04698879,-0.064514732,-0.053077779,-0.054758808
-0.046731808,-0.064171008,-0.052750253,-0.054485375
-0.04647729,-0.063827402,-0.05242484,-0.054213129
-0.046222837,-0.063486017,-0.052102403,-0.053944351
-0.045968449,-0.063147384,-0.05178007,-0.053675646
-0.045717101,-0.062808865,-0.051459418,-0.053407012
-0.045467736,-0.062472214,-0.051142033,-0.053141182
-0.045218432,-0.062138519,-0.050824748,-0.052877038
-0.044969191,-0.061804935,-0.050508523,-0.052612963
-0.044722894,-0.061472698,-0.050196051,-0.052348957
-0.044478492,-0.061143794,-0.049883676,-0.052089006
-0.04423415,-0.060814997,-0.049571564,-0.05182933
-0.043989868,-0.060486874,-0.049263871,-0.051569721
-0.043748087,-0.060162617,-0.048956272,-0.051311042
-0.043508468,-0.059838465,-0.048648767,-0.051055611
-0.043268907,-0.059514419,-0.048344935,-0.050800245
-0.043029403,-0.05919443,-0.048041981,-0.050544944
-0.042791647,-0.058874785,-0.047739119,-0.050291334
-0.042556638,-0.058555242,-0.04743871,-0.050040063
-0.042321684,-0.058238699,-0.047140276,-0.049788854
-0.042086785,-0.057923427,-0.04684193,-0.049537709
-0.041852605,-0.057608254,-0.046544691,-0.049288739
-0.041622038,-0.057294919,-0.046250653,-0.04904148
-0.041391524,-0.056983891,-0.045956702,-0.048794282
-0.041161063,-0.056672959,-0.045662837,-0.048547145
-0.040930655,-0.05636261,-0.045372635,-0.048302419
