2019/1/2,2019/1/3,2019/1/4,2019/1/7
-0.068080604,-0.066713441,-0.057429042,-0.058567972
-0.067742742,-0.066412608,-0.057165133,-0.058304214
-0.067405184,-0.066111866,-0.056904006,-0.058040525
-0.067071795,-0.065811214,-0.056642947,-0.057776909
-0.066738517,-0.065513759,-0.056381956,-0.057517592
-0.066405351,-0.065217801,-0.056121988,-0.057258342
-0.066075285,-0.06492193,-0.055865427,-0.056999159
-0.065746459,-0.064626146,-0.055608931,-0.056740044
-0.065417742,-0.064334112,-0.055352501,-0.056484399
-0.065090591,-0.064042865,-0.055096137,-0.056229495
-0.064766089,-0.063751704,-0.054843911,-0.055974655
-0.064441693,-0.063460627,-0.054591815,-0.055719881
-0.064117402,-0.063173566,-0.054339782,-0.055467536
-0.063796954,-0.062886875,-0.054087813,-0.055216821
-0.063476755,-0.062600266,-0.053838606,-0.054966168
-0.063156658,-0.062313739,-0.053590752,-0.054715578
-0.06283862,-0.062031239,-0.053342959,-0.054466196
-0.062522498,-0.061748951,-0.053095227,-0.054219519
-0.062206476,-0.061466743,-0.052848708,-0.053972902
-0.061890678,-0.061184614,-0.052604944,-0.053726346
-0.061578517,-0.060906293,-0.052361239,-0.053479851
-0.061266453,-0.060628263,-0.052117593,-0.053236836
-0.060954487,-0.060350309,-0.051874007,-0.052994109
-0.060644424,-0.060072433,-0.051633642,-0.052751442
-0.060336206,-0.059797937,-0.051393878,-0.052508833
-0.060028082,-0.059524022,-0.051154172,-0.052268063
-0.059720053,-0.059250182,-0.050914523,-0.052029087
-0.059415369,-0.058976417,-0.050676141,-0.051790167
-0.059110979,-0.058705421,-0.050440178,-0.051551305
-0.058806681,-0.058435484,-0.05020427,-0.051312534
-0.058503599,-0.058165621,-0.049968418,-0.051077172
-0.058202835,-0.05789583,-0.049732622,-0.050841866
-0.057902162,-0.057628034,-0.04949948,-0.050606614
-0.057601579,-0.057361944,-0.049267235,-0.050371418
-0.057303326,-0.057095924,-0.049035044,-0.050137745
-0.057006174,-0.056829976,-0.048802907,-0.04990592
-0.05670911,-0.056565104,-0.048571168,-0.04967415
-0.056412141,-0.056302732,-0.048342454,-0.049442433
-0.05611841,-0.056040429,-0.048113792,-0.04921077
-0.055824766,-0.055778195,-0.047885182,-0.048981751
-0.055531208,-0.05551603,-0.047656625,-0.048753335
-0.055238581,-0.055257217,-0.047429352,-0.048524971
-0.054948259,-0.054998507,-0.047204092,-0.048296659
-0.054658022,-0.054739863,-0.046978883,-0.048068812
-0.054367868,-0.054481287,-0.046753725,-0.047843629
-0.054079316,-0.054224799,-0.046528617,-0.047618496
-0.053792305,-0.053969562,-0.046305407,-0.047393415
-0.053505375,-0.053714389,-0.046083476,-0.047168383
-0.053218529,-0.053459282,-0.045861595,-0.046944524
-0.0529338,-0.053204913,-0.045639763,-0.046722505
-0.052650004,-0.052953032,-0.04541798,-0.046500535
-0.052366288,-0.052701214,-0.045198463,-0.046278615
-0.052082652,-0.05244946,-0.04497974,-0.046056744
-0.051801512,-0.052197769,-0.044761065,-0.045836523
-0.051520838,-0.051948383,-0.044542438,-0.045617553
-0.051240242,-0.051699808,-0.044323858,-0.04539863
-0.050959725,-0.051451294,-0.044107697,-0.045179755
-0.050681952,-0.051202843,-0.043892064,-0.044960928
-0.050404311,-0.050955112,-0.043676478,-0.044744025
-0.050126746,-0.05070967,-0.043460939,-0.04452799
-0.049849418,-0.050464288,-0.043245446,-0.044312001
-0.049574646,-0.050218967,-0.043032329,-0.044096059
-0.049299949,-0.049973705,-0.042819673,-0.043880164
-0.049025328,-0.049730326,-0.042607063,-0.043666286
-0.048751046,-0.04948797,-0.042394498,-0.043453077
-0.048479135,-0.049245673,-0.042181978,-0.043239914
